ID,Title,"Tokyo FESTIVALの分類",WEBサイトのアドレス,概要,対象,会場(投稿),会場の所属する自治体,会場の存在する自治体名,主催,協賛,協力,後援,申請自治体,開催年度,"単日/複数日 - 期間",開催時間,開催日数（展覧会・公演）,公演回数／実施回数（講演、ワークショップ等）,人数/参加者数,料金,出演者数／出展アーティスト数／登壇者数等,出演者数／出展アーティスト数／登壇者数等（外国人）,ジャンル,多言語対応の有無,多言語対応（例）ウェブサイトの多言語化,多言語対応（例）音声ガイドの多言語化,多言語対応（例）キャプション・字幕の多言語化,多言語対応（例）その他の多言語化,多言語対応（例）その他の多言語化（内容）,バリアフリー対応の有無,バリアフリー対応策（例）,バリアフリー対応策（例）その他,組織委員会の認証の有無,画像等データの有無,画像,動画URL,関連プログラム名,決算額_year,決算額_price,期間_date,期間_date_to,単日/複数日_date,国_country,国_num
4538,"Full Festival Tour",1,https://www.yebizo.com/jp/program/detail/2018-11-03,"<h3>Full Festival Tour (90min. / English)</h3>
A birds-eye view of the whole festival, focusing on the way in which the theme, “Mapping the Invisible,” emerges through various works.

Tokyo Photographic Art Museum→Center Square of Yebisu Garden Place→ Gallery of the Maison franco-japonaise",外国人向け,"東京都写真美術館|恵比寿ガーデンプレイス - センター広場|日仏会館 - ギャラリー",,,東京都|アーツカウンシル東京|日本経済新聞社,"全日本空輸株式会社|ゲーテ・インスティトゥート 東京ドイツ文化センター|サッポロビール株式会社|東京都写真美術館支援会員",アンスティチュ・フランセ日本−ヴィラ九条山|ぴあ株式会社|ドゥービー・カンパニー株式会社|株式会社ロボット,"オーストラリア大使館|オランダ王国大使館|カナダ大使館|タイ王国大使館|ミャンマー連邦共和国大使館|ＴＢＳ|J-WAVE 81.3FM",,2017,2017,,単日/複数日,"20180212,20180225","a:1:{s:4:""time"";a:2:{i:0;a:3:{s:9:""time_from"";s:8:""15:00:00"";s:7:""time_to"";s:8:""16:30:00"";s:10:""time_bikou"";s:9:""2月12日"";}i:1;a:3:{s:9:""time_from"";s:8:""11:30:00"";s:7:""time_to"";s:8:""13:00:00"";s:10:""time_bikou"";s:9:""2月25日"";}}}",2,2,"a:4:{s:15:""number_mokuhyou"";s:0:"""";s:14:""number_sokuhou"";s:0:"""";s:14:""number_kakutei"";s:0:"""";s:6:""備考"";s:0:"""";}","a:2:{s:14:""ryoukin_select"";s:6:""無料"";s:13:""ryoukin_bikou"";s:58:""<p>参加無料／各回定員15名／整理券配布</p>
"";}",,,展覧会（美術、歴史、写真、建築、文芸等）|その他,有り,英語,,英語,,,有り,バリアフリー対応施設,,なし,なし,,,,,,,
4539,"TOPメイン会場ツアー ［60分／日本語］",1,https://www.yebizo.com/jp/program/detail/2018-11-02,"［会場］東京都写真美術館全フロア

メイン会場の東京都写真美術館の全展示室の作品解説に特化したツアーです。 平日夜に開催しますので、仕事帰りにご参加いただけます。

第10回恵比寿映像祭では、メイン会場の東京都写真美術館のほか、隣接する恵比寿ガーデンプレイス センター広場や、日仏会館で展示作品をご覧いただけます。恵比寿映像祭は初めてという方や、もう少し詳しく解説を聞いてみたいという方々に向けて、会場や所要時間の組み合わせによるガイドツアーを用意いたしました。フェスティヴァルを余すところなくご紹介します。",,東京都写真美術館,,,東京都|アーツカウンシル東京|日本経済新聞社,"全日本空輸株式会社|ゲーテ・インスティトゥート 東京ドイツ文化センター|サッポロビール株式会社|東京都写真美術館支援会員",アンスティチュ・フランセ日本−ヴィラ九条山|ぴあ株式会社|ドゥービー・カンパニー株式会社|株式会社ロボット,"オーストラリア大使館|オランダ王国大使館|カナダ大使館|タイ王国大使館|ミャンマー連邦共和国大使館|ＴＢＳ|J-WAVE 81.3FM",,2017,2017,,単日/複数日,20180221,"a:1:{s:4:""time"";a:1:{i:0;a:3:{s:9:""time_from"";s:8:""19:00:00"";s:7:""time_to"";s:8:""20:00:00"";s:10:""time_bikou"";s:0:"""";}}}",1,1,"a:4:{s:15:""number_mokuhyou"";s:0:"""";s:14:""number_sokuhou"";s:0:"""";s:14:""number_kakutei"";s:0:"""";s:6:""備考"";s:0:"""";}","a:2:{s:14:""ryoukin_select"";s:6:""無料"";s:13:""ryoukin_bikou"";s:58:""<p>参加無料／各回定員15名／整理券配布</p>
"";}",,,展覧会（美術、歴史、写真、建築、文芸等）|その他,有り,英語,,,,,有り,バリアフリー対応施設,,なし,なし,,,,,,,
4540,"TOP Museum Guided Tour: EnglishVersion",1,https://www.yebizo.com/jp/program/detail/2018-11-04,"<h3>TOP Museum Tour: English Version (60 min. / English)</h3>
Route: Tokyo Photographic Art Museum, All Floors

A course covering all three floors of the exhibition in the main venue, held in the evening to cater for those returning from work.",外国人向け,東京都写真美術館,,,東京都|アーツカウンシル東京|日本経済新聞社,"全日本空輸株式会社|ゲーテ・インスティトゥート 東京ドイツ文化センター|サッポロビール株式会社|東京都写真美術館支援会員",アンスティチュ・フランセ日本−ヴィラ九条山|ぴあ株式会社|ドゥービー・カンパニー株式会社|株式会社ロボット,"オーストラリア大使館|オランダ王国大使館|カナダ大使館|タイ王国大使館|ミャンマー連邦共和国大使館|ＴＢＳ|J-WAVE 81.3FM",,2017,2017,,単日/複数日,20180222,"a:1:{s:4:""time"";a:1:{i:0;a:3:{s:9:""time_from"";s:8:""19:00:00"";s:7:""time_to"";s:8:""20:00:00"";s:10:""time_bikou"";s:0:"""";}}}",1,1,"a:4:{s:15:""number_mokuhyou"";s:0:"""";s:14:""number_sokuhou"";s:0:"""";s:14:""number_kakutei"";s:0:"""";s:6:""備考"";s:0:"""";}","a:2:{s:14:""ryoukin_select"";s:6:""無料"";s:13:""ryoukin_bikou"";s:58:""<p>参加無料／各回定員15名／整理券配布</p>
"";}",,,展覧会（美術、歴史、写真、建築、文芸等）|その他,有り,英語,,英語,,,有り,バリアフリー対応施設,,なし,なし,,,,,,,
4541,白雪姫②,1,,"舞台公演　ミュージカル「白雪姫」

美しい心の「白雪姫」がおりなす、愛と感動の物語
美しさや、地位・欲の為に戦争を起こし、お妃様は白雪姫を殺そうとする。お妃から逃げた白雪姫は、七人の小人たちと出会い、働く事や自然の素晴らしさ、人々が助け合う事の大切さを学び、成長する物語。

出演団体：劇団東少",子供向け,亀戸文化センター（カメリアホール）,,,参加・体験・感動！ふれあいこどもまつり実行委員会|日本児童・青少年演劇劇団協同組合（児演協）|公益社団法人日本児童青少年演劇協会|特定非営利活動法人日本青少年音楽芸能協会|一般社団法人全国専門人形劇団協議会|特定非営利活動法人子ども劇場東京都協議会|東京都|公益財団法人東京都歴史文化財団,,,江東区|江東区教育委員会,,2016,2016,,期間,20170319,"a:1:{s:4:""time"";a:3:{i:0;a:3:{s:9:""time_from"";s:8:""14:30:00"";s:7:""time_to"";s:8:""16:30:00"";s:10:""time_bikou"";s:13:""3/19（日）"";}i:1;a:3:{s:9:""time_from"";s:8:""10:30:00"";s:7:""time_to"";s:8:""12:30:00"";s:10:""time_bikou"";s:16:""3/20（月祝）"";}i:2;a:3:{s:9:""time_from"";s:8:""14:00:00"";s:7:""time_to"";s:8:""16:00:00"";s:10:""time_bikou"";s:16:""3/20（月祝）"";}}}",2,3,"a:4:{s:15:""number_mokuhyou"";s:0:"""";s:14:""number_sokuhou"";s:0:"""";s:14:""number_kakutei"";s:0:"""";s:6:""備考"";s:0:"""";}","a:2:{s:14:""ryoukin_select"";s:6:""有料"";s:13:""ryoukin_bikou"";s:335:""<p>前売：2,500円<br />
全席指定</p>
<p>料金：３才以上有料（税込）<br />
当日料金はすべて300円増</p>
<p>割引：<br />
【公演】<br />
①一人が3公演以上申込の場合は、1公演を2,000円（3公演なら6,000円）<br />
②団体割引は、出演団体に申し込み問い合わせ</p>
"";}",1,,演劇（ミュージカル等を含む）,無し,,,,,,無し,バリアフリー対応施設,,なし,あり・チラシ画像|あり・その他画像,,,,,,20170319,20170320
4542,ゲゲゲの鬼太郎,1,,"体験しよう！ワークショップ

「ゲゲゲの鬼太郎」ミュージカル体験
「ゲゲゲの鬼太郎」の世界を歌とダンスとお芝居で、ミュージカル体験！

出演団体：イッツフォーリーズ",子供向け,"亀戸文化センター（カメリアホール） - 第3研修室（6F)",,,参加・体験・感動！ふれあいこどもまつり実行委員会|日本児童・青少年演劇劇団協同組合（児演協）|公益社団法人日本児童青少年演劇協会|特定非営利活動法人日本青少年音楽芸能協会|一般社団法人全国専門人形劇団協議会|特定非営利活動法人子ども劇場東京都協議会|東京都|公益財団法人東京都歴史文化財団,,,江東区|江東区教育委員会,,2016,2016,,単日/複数日,20170318,"a:1:{s:4:""time"";a:1:{i:0;a:3:{s:9:""time_from"";s:8:""13:30:00"";s:7:""time_to"";s:8:""15:30:00"";s:10:""time_bikou"";s:0:"""";}}}",1,1,"a:4:{s:15:""number_mokuhyou"";s:0:"""";s:14:""number_sokuhou"";s:0:"""";s:14:""number_kakutei"";s:0:"""";s:6:""備考"";s:0:"""";}","a:2:{s:14:""ryoukin_select"";s:6:""有料"";s:13:""ryoukin_bikou"";s:182:""<p>料金：1,500円</p>
<p>ワークショップ参加費<br />
1回：1,500円<br />
セット割引：2回 2,800円、3回 3,900円<br />
（申込・問合せは事務局）</p>
"";}",1,,舞踊・ダンス（バレエ等を含む）|演劇（ミュージカル等を含む）|芸術文化の体験型イベント（外国人向け・子供向け含む）,無し,,,,,,無し,バリアフリー対応施設,,なし,あり・チラシ画像|あり・その他画像,,,,,,,
4544,傘の幕に映してみるぞい,1,,"体験しよう！ワークショップ
傘の幕に映してみるぞい！
身近な素材で人形を作り傘の幕に映す。

出演団体：ホケキョ影絵芝居",子供向け,"亀戸文化センター（カメリアホール） - 第3研修室（6F)",,,参加・体験・感動！ふれあいこどもまつり実行委員会|日本児童・青少年演劇劇団協同組合（児演協）|公益社団法人日本児童青少年演劇協会|特定非営利活動法人日本青少年音楽芸能協会|一般社団法人全国専門人形劇団協議会|特定非営利活動法人子ども劇場東京都協議会|東京都|公益財団法人東京都歴史文化財団,,,江東区|江東区教育委員会,,2016,2016,,単日/複数日,20170320,"a:1:{s:4:""time"";a:1:{i:0;a:3:{s:9:""time_from"";s:8:""10:00:00"";s:7:""time_to"";s:8:""12:00:00"";s:10:""time_bikou"";s:0:"""";}}}",1,1,"a:4:{s:15:""number_mokuhyou"";s:0:"""";s:14:""number_sokuhou"";s:0:"""";s:14:""number_kakutei"";s:0:"""";s:6:""備考"";s:0:"""";}","a:2:{s:14:""ryoukin_select"";s:6:""有料"";s:13:""ryoukin_bikou"";s:182:""<p>料金：1,500円</p>
<p>ワークショップ参加費<br />
1回：1,500円<br />
セット割引：2回 2,800円、3回 3,900円<br />
（申込・問合せは事務局）</p>
"";}",1,,芸術文化の体験型イベント（外国人向け・子供向け含む）,無し,,,,,,無し,バリアフリー対応施設,,なし,あり・チラシ画像|あり・その他画像,,,,,,,
4545,彼と私,1,http://www.tokyoartsandspace.jp/archive/2016/09/os-a08.shtml,"OPEN SITE 2016-2017 Project A ＜推奨プログラム＞として、以下内容を実施した。

会　期： 2017年02月04日(土) - 2017年02月05日(日)
入場料： 1,500円
主　催： 公益財団法人東京都歴史文化財団トーキョーワンダーサイト
会　場： トーキョーワンダーサイト本郷
出演：梵谷（香港／現代演劇）、鵜澤 光（東京／能楽）、武田幹也（東京／舞踏）
演出：卓翔（香港）
ドラマトゥルク：川口智子（東京）

「彼と私」では、香港を拠点に活動する演劇人・梵谷、能楽師・鵜澤光、舞踏家・武田幹也をプロジェクトメンバーに迎え、現代／伝統、香港／東京、越境し、移動し続ける身体／対話は、何を見つけるのか、というテーマにて公演を行った。",,トーキョーワンダーサイト本郷,,,トーキョーワンダーサイト,,,,,2016,2016,,期間,,"a:1:{s:4:""time"";a:2:{i:0;a:3:{s:9:""time_from"";s:8:""19:30:00"";s:7:""time_to"";s:0:"""";s:10:""time_bikou"";s:24:""2017年2月4日（土）"";}i:1;a:3:{s:9:""time_from"";s:8:""14:00:00"";s:7:""time_to"";s:0:"""";s:10:""time_bikou"";s:24:""2017年2月5日（日）"";}}}",2,2,"a:4:{s:15:""number_mokuhyou"";s:0:"""";s:14:""number_sokuhou"";s:0:"""";s:14:""number_kakutei"";s:0:"""";s:6:""備考"";s:0:"""";}","a:2:{s:14:""ryoukin_select"";s:6:""有料"";s:13:""ryoukin_bikou"";s:28:""<p>入場料：1,500円</p>
"";}",5,2,舞踊・ダンス（バレエ等を含む）|演劇（ミュージカル等を含む）|人材育成事業,有り,英語,,,,,無し,,,なし,なし,,,,中国,2,20170204,20170205
4546,上映とトーク『波のした、土のうえ』,1,http://www.tokyoartsandspace.jp/archive/2016/09/os-a09.shtml,"OPEN SITE 2016-2017 Project A ＜公募プログラム＞として、以下内容を実施した。

会　期： 2017年02月10日(金) - 2017年02月12日(日)
入場料： 1,000円
主　催： 公益財団法人東京都歴史文化財団トーキョーワンダーサイト
会　場： トーキョーワンダーサイト本郷
アーティスト： 小森はるか、瀬尾夏美

小森+瀬尾が2014年に制作した映像作品の上映と、ゲストを迎えたトークイベントを3日間にわたって開催した。

［上映スケジュール］
2/10 （金） 19:15　（19:00開場）　※作家によるアフター・トーク
2/11 （土） 14:00　（13:30開場）　※ゲストによるアフター・トーク
2/11 （土） 19:15　（19:00開場）　※作家によるアフター・トーク
2/12 （日） 14:00　（13:30開場）　※ゲストによるアフター・トーク
会　場：TWS本郷
入場料：1,000円

［アフター・トーク］
各回上映終了後に、小森はるか＋瀬尾夏美によるアフター・トークを行った。
※11日（土）14:00の回、12日（日）14:00の回終了後は、ゲストを交えてのトーク。
トークゲスト：11日（土）　鈴木理策（写真家）　
12日（日）　相馬千秋（アートプロデューサー）",,トーキョーワンダーサイト本郷,,,トーキョーワンダーサイト,,,,,2016,2016,,期間,,"a:1:{s:4:""time"";a:2:{i:0;a:3:{s:9:""time_from"";s:8:""19:15:00"";s:7:""time_to"";s:0:"""";s:10:""time_bikou"";s:13:""2/10 、2/11 "";}i:1;a:3:{s:9:""time_from"";s:8:""14:00:00"";s:7:""time_to"";s:0:"""";s:10:""time_bikou"";s:13:""2/11 、2/12 "";}}}",3,4,"a:4:{s:15:""number_mokuhyou"";s:0:"""";s:14:""number_sokuhou"";s:0:"""";s:14:""number_kakutei"";s:0:"""";s:6:""備考"";s:0:"""";}","a:2:{s:14:""ryoukin_select"";s:6:""有料"";s:13:""ryoukin_bikou"";s:28:""<p>入場料：1,000円</p>
"";}",4,,メディアアート（デジタル映像・音響等新技術から生み出される術表現）|講演会・シンポジウム|人材育成事業,有り,英語,,,,,無し,,,なし,なし,,,,,,20170210,20170212
4548,役者になって大ひょーげん,1,,"体験しよう！ワークショップ

役者になって大ひょ～げん
心の扉を大きく開いて大表現にチャレンジ！知らない自分に会えるかも？

出演団体：演劇集団未踏",子供向け,"亀戸文化センター（カメリアホール） - 第3研修室（6F)",,,参加・体験・感動！ふれあいこどもまつり実行委員会|日本児童・青少年演劇劇団協同組合（児演協）|公益社団法人日本児童青少年演劇協会|特定非営利活動法人日本青少年音楽芸能協会|一般社団法人全国専門人形劇団協議会|特定非営利活動法人子ども劇場東京都協議会|東京都|公益財団法人東京都歴史文化財団,,,江東区|江東区教育委員会,,2016,2016,,単日/複数日,20170320,"a:1:{s:4:""time"";a:1:{i:0;a:3:{s:9:""time_from"";s:8:""14:00:00"";s:7:""time_to"";s:8:""16:00:00"";s:10:""time_bikou"";s:0:"""";}}}",1,1,"a:4:{s:15:""number_mokuhyou"";s:0:"""";s:14:""number_sokuhou"";s:0:"""";s:14:""number_kakutei"";s:0:"""";s:6:""備考"";s:0:"""";}","a:2:{s:14:""ryoukin_select"";s:6:""有料"";s:13:""ryoukin_bikou"";s:213:""<p>料金：1,500円<br />
対象年齢：小学生</p>
<p>ワークショップ参加費<br />
1回：1,500円<br />
セット割引：2回 2,800円、3回 3,900円<br />
（申込・問合せは事務局）</p>
"";}",1,,演劇（ミュージカル等を含む）|芸術文化の体験型イベント（外国人向け・子供向け含む）,無し,,,,,,無し,バリアフリー対応施設,,なし,あり・チラシ画像|あり・その他画像,,,,,,,
4550,スペシャルチャレンジ企画　生アテレコ,1,,"スペシャルチャレンジ企画「生アテレコに挑戦」

声優・俳優陣による、表現、マイクワーク指導。
最終日はライブ形式による発表。

料金：2,000円（4日間通しの料金）
定員：各組20名

Ａ組 10：00～12：30（対象年齢：小学校低学年～中学生）
Ｂ組 13：30～16：00（対象年齢：小学校高学年～中学生）
20日のみA 組、Ｂ組共通で9：30 ～ 16：00（20日会場：第1、2 研修室）
9：30 ～　リハーサル
13：00 ～ 16：00　発表会

※全日参加できる方のみ
最終日は発表会を行う（入場料は500 円）

出演団体：演技集団朗",子供向け,"亀戸文化センター（カメリアホール） - 第3研修室（6F)|亀戸文化センター（カメリアホール） - 第1研修室（5F)|亀戸文化センター（カメリアホール） - 第2研修室（5F)",,,参加・体験・感動！ふれあいこどもまつり実行委員会|日本児童・青少年演劇劇団協同組合（児演協）|公益社団法人日本児童青少年演劇協会|特定非営利活動法人日本青少年音楽芸能協会|一般社団法人全国専門人形劇団協議会|特定非営利活動法人子ども劇場東京都協議会|東京都|公益財団法人東京都歴史文化財団,,,江東区|江東区教育委員会,,2016,2016,,期間,20170320,"a:1:{s:4:""time"";a:3:{i:0;a:3:{s:9:""time_from"";s:8:""10:00:00"";s:7:""time_to"";s:8:""12:00:00"";s:10:""time_bikou"";s:4:""A組"";}i:1;a:3:{s:9:""time_from"";s:8:""13:30:00"";s:7:""time_to"";s:8:""16:00:00"";s:10:""time_bikou"";s:4:""B組"";}i:2;a:3:{s:9:""time_from"";s:8:""09:30:00"";s:7:""time_to"";s:8:""16:00:00"";s:10:""time_bikou"";s:33:""3/20（月祝）A組、B組共通"";}}}",1,1,"a:4:{s:15:""number_mokuhyou"";s:0:"""";s:14:""number_sokuhou"";s:0:"""";s:14:""number_kakutei"";s:0:"""";s:6:""備考"";s:0:"""";}","a:2:{s:14:""ryoukin_select"";s:6:""有料"";s:13:""ryoukin_bikou"";s:105:""<p>料金：2,000円（4日間通し料金）<br />
最終日発表会：入場料500円（当日）</p>
"";}",1,,演劇（ミュージカル等を含む）|芸術文化の体験型イベント（外国人向け・子供向け含む）,無し,,,,,,無し,バリアフリー対応施設,,なし,あり・チラシ画像|あり・その他画像,,,,,,"20170311,20170319","20170312,20170320"
4552,Trace(s),1,http://www.tokyoartsandspace.jp/archive/2016/09/os-a10.shtml,"OPEN SITE 2016-2017 Project A ＜公募プログラム＞として、以下内容を実施した。

会　期： 2017年03月02日(木) - 2017年03月05日(日)
入場料： 1,000円
主　催： 公益財団法人東京都歴史文化財団トーキョーワンダーサイト
会　場： トーキョーワンダーサイト本郷
アーティスト： 児玉北斗

スウェーデン在住のダンサー／コレオグラファー、児玉北斗によるソロ・パフォーマンスを実施した。

開演：
3/2 （木） 19:15開演　（19:00開場）
3/3 （金） 19:15開演　（19:00開場）
3/4 （土） 14:00開演　（13:30開場）
3/4 （土） 19:15開演　（19:00開場）
3/5 （日） 14:00開演　（13:30開場）",,トーキョーワンダーサイト本郷,,,トーキョーワンダーサイト,,,,,2016,2016,,期間,,"a:1:{s:4:""time"";a:2:{i:0;a:3:{s:9:""time_from"";s:8:""19:15:00"";s:7:""time_to"";s:0:"""";s:10:""time_bikou"";s:13:""3/2, 3/3, 3/4"";}i:1;a:3:{s:9:""time_from"";s:8:""14:00:00"";s:7:""time_to"";s:0:"""";s:10:""time_bikou"";s:8:""3/4, 3/5"";}}}",4,5,"a:4:{s:15:""number_mokuhyou"";s:0:"""";s:14:""number_sokuhou"";s:0:"""";s:14:""number_kakutei"";s:0:"""";s:6:""備考"";s:0:"""";}","a:2:{s:14:""ryoukin_select"";s:6:""有料"";s:13:""ryoukin_bikou"";s:28:""<p>入場料：1,000円</p>
"";}",1,,舞踊・ダンス（バレエ等を含む）|人材育成事業,有り,英語,,,,,無し,,,なし,なし,,,,,,20170302,20170305
4553,"「YEBIZO MEETS」Ⅰ 特別セッション 東京から発信する映画・映像祭の「今」",1,https://www.yebizo.com/jp/program/detail/2018-10-01,"①「YEBIZO MEETS」Ⅰ 特別セッション 東京から発信する映画・映像祭の「今」（ゲスト：市山尚三、荒木啓子、東野正剛）

恵比寿映像祭は、恵比寿地域のパートナーと連携しながら、国際フェスティヴァルとして、映像文化を発信して10年を迎えます。長きにわたり、東京から映画・映像文化の発信をおこなってきた３つの映画祭をお迎えして、東京から世界に発信する今日的意義とその継続性について、それぞれの映画祭の目線から語っていただきます。さまざまな実践のなかから見えてくる課題から、今後の映像・映画文化の可能性を語り合う貴重な機会となります。ぜひご期待ください。",,"東京都写真美術館 - 1F スタジオ",,,東京都|アーツカウンシル東京|日本経済新聞社,"全日本空輸株式会社|ゲーテ・インスティトゥート 東京ドイツ文化センター|サッポロビール株式会社|東京都写真美術館支援会員",アンスティチュ・フランセ日本−ヴィラ九条山|ぴあ株式会社|ドゥービー・カンパニー株式会社|株式会社ロボット,"オーストラリア大使館|オランダ王国大使館|カナダ大使館|タイ王国大使館|ミャンマー連邦共和国大使館|ＴＢＳ|J-WAVE 81.3FM",,2017,2017,,単日/複数日,20180214,"a:1:{s:4:""time"";a:1:{i:0;a:3:{s:9:""time_from"";s:8:""18:00:00"";s:7:""time_to"";s:8:""20:00:00"";s:10:""time_bikou"";s:0:"""";}}}",1,1,"a:4:{s:15:""number_mokuhyou"";s:0:"""";s:14:""number_sokuhou"";s:0:"""";s:14:""number_kakutei"";s:0:"""";s:6:""備考"";s:0:"""";}","a:2:{s:14:""ryoukin_select"";s:6:""無料"";s:13:""ryoukin_bikou"";s:0:"""";}",3,,芸術文化の力を活用して、教育、福祉や医療、地域振興等の領域における課題を解決する事業,有り,英語,,,,,有り,バリアフリー対応施設,,なし,なし,,,,,,,
4554,"「YEBIZO MEETS」Ⅱ 地域発信トーク：NPO法人アーツイニシアティヴトウキョウ",1,https://www.yebizo.com/jp/program/detail/2018-10-02,"②「YEBIZO MEETS」Ⅱ 地域発信トーク：NPO法人アーツイニシアティヴトウキョウ 　視覚の果て：アーティストが見えない世界をどう描いてきたか（レクチャラー：ロジャー・マクドナルド）

<strong>視覚の果て：アーティストが見えない世界をどう描いてきたか</strong>

2001年から代官山で活動を始めたNPO法人アーツイニシアティヴトウキョウ。今回は、AITが毎年開講する現代アートの学校MADのプログラム・ディレクターを迎え、第10回恵比寿映像祭のテーマを読み解くトークを開催していただきます。

写真や映像技術が生まれる遥か昔。私たちの祖先はその想像力を深い洞窟内に描いていました。同じように今日のアーティストたちも人間の目では見えないものを捉え、作品を生み出しています。宗教的、精神的、超越的なものとして語られていた感情や体験を、アーティストたちはどのようにして表現してきたのでしょうか？

「視覚の果て：アーティストが見えない世界をどう描いてきたか」では、第10回恵比寿映像祭のテーマである“インヴィジブル（見えないもの）”を読み解くとともに、ユニークな視点でアートの歴史を見ていきます。",,"東京都写真美術館 - 1F スタジオ",,,東京都|アーツカウンシル東京|日本経済新聞社,"全日本空輸株式会社|ゲーテ・インスティトゥート 東京ドイツ文化センター|サッポロビール株式会社|東京都写真美術館支援会員",アンスティチュ・フランセ日本−ヴィラ九条山|ぴあ株式会社|ドゥービー・カンパニー株式会社|株式会社ロボット,"オーストラリア大使館|オランダ王国大使館|カナダ大使館|タイ王国大使館|ミャンマー連邦共和国大使館|ＴＢＳ|J-WAVE 81.3FM",,2017,2017,,単日/複数日,20180215,"a:1:{s:4:""time"";a:1:{i:0;a:3:{s:9:""time_from"";s:8:""18:00:00"";s:7:""time_to"";s:8:""19:30:00"";s:10:""time_bikou"";s:0:"""";}}}",1,1,"a:4:{s:15:""number_mokuhyou"";s:0:"""";s:14:""number_sokuhou"";s:0:"""";s:14:""number_kakutei"";s:0:"""";s:6:""備考"";s:0:"""";}","a:2:{s:14:""ryoukin_select"";s:6:""無料"";s:13:""ryoukin_bikou"";s:0:"""";}",1,1,芸術文化の力を活用して、教育、福祉や医療、地域振興等の領域における課題を解決する事業,有り,英語,,,,,有り,バリアフリー対応施設,,なし,なし,,,,イギリス,1,,
4555,"「YEBIZO MEETS」Ⅲ リンクセッション：東京から発信するグラスルーツアートプロジェクトを検証 ―　オルタナティヴ・スペースstatements／アサクサの事例から",1,https://www.yebizo.com/jp/program/detail/2018-10-03,"③「YEBIZO MEETS」Ⅲ リンクセッション：グラスルーツアートプロジェクトを検証 実験的アートギャラリー statements／アサクサの事例から（ゲスト：兼平彦太郎、大坂紘一郎）

昨今の表現活動の発表機会は、オルタナティヴ・スペースや、アート・コレクティブの自主運営による場、あるいは特定の空間に依拠しないプロジェクト・ベースの活動など、多様な展開と広がりを見せています。第９回恵比寿映像祭地域連携プログラムに参加した「statements」は、期間限定の活動ながらポール・シャリッツやジェイ・チュン＆キュウ・タケキ・マエダらのプロジェクトといった企画を次々と実現しました。キュレーターの兼平彦太郎氏が、自身が関わった実践例とともにグラスルーツ型の次世代アートシーンを俯瞰し、検証します。またそのケーススタディの一つとして、ボリス・グロイス招聘プロジェクトの実行委員やアントン・ヴィドクル氏の映画撮影プロジェクトなどを意欲的に実践している「アサクサ」より大坂紘一郎氏の活動について、ともに紐解きます。",,"東京都写真美術館 - 1F スタジオ",,,東京都|アーツカウンシル東京|日本経済新聞社,"全日本空輸株式会社|ゲーテ・インスティトゥート 東京ドイツ文化センター|サッポロビール株式会社|東京都写真美術館支援会員",アンスティチュ・フランセ日本−ヴィラ九条山|ぴあ株式会社|ドゥービー・カンパニー株式会社|株式会社ロボット,"オーストラリア大使館|オランダ王国大使館|カナダ大使館|タイ王国大使館|ミャンマー連邦共和国大使館|ＴＢＳ|J-WAVE 81.3FM",,2017,2017,,単日/複数日,20180221,"a:1:{s:4:""time"";a:1:{i:0;a:3:{s:9:""time_from"";s:8:""18:30:00"";s:7:""time_to"";s:8:""20:00:00"";s:10:""time_bikou"";s:0:"""";}}}",1,1,"a:4:{s:15:""number_mokuhyou"";s:0:"""";s:14:""number_sokuhou"";s:0:"""";s:14:""number_kakutei"";s:0:"""";s:6:""備考"";s:0:"""";}","a:2:{s:14:""ryoukin_select"";s:6:""無料"";s:13:""ryoukin_bikou"";s:0:"""";}",2,,芸術文化の力を活用して、教育、福祉や医療、地域振興等の領域における課題を解決する事業,有り,英語,,,,,有り,バリアフリー対応施設,,なし,なし,,,,,,,
